uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,artist
spotify:track:4GvrrJcTbqKwp5M9gyMG33,0.583,0.196,4,-14.615,1,0.943,0.839,0.0,0.107,0.22,83.623,319467,4,Lesson 64 - More Indirect Object Pronouns,Henry Raymond Jr.
spotify:track:5pQWKJwlbf6I05DxOcSgcb,0.661,0.0912,8,-19.181,0,0.901,0.316,0.0,0.0893,0.256,134.679,458773,4,Lesson 65 - Pronouns in Negative Sentences,Henry Raymond Jr.
spotify:track:3JN8gdMmbZfN5ERXUsnUra,0.573,0.193,4,-15.593,1,0.916,0.759,0.0,0.104,0.192,79.659,758827,1,Lesson 66 - The Car,Henry Raymond Jr.
spotify:track:3q1IAyo9OkgmDOuz8TQYWm,0.533,0.0281,10,-28.036,1,0.356,0.845,5e-05,0.0863,0.254,118.346,2382520,3,"Adjectives, Adverbs, Conjunctions, Prepositions 1","Penton Overseas, Inc."
spotify:track:7LAejZJm81dvOXPbYP6KL5,0.575,0.0352,10,-27.001,1,0.369,0.852,1.11e-05,0.179,0.232,126.693,2385534,4,Expressions 1,"Penton Overseas, Inc."
spotify:track:6DBiTdgUFsJlKrC9eSezb8,0.594,0.0339,5,-28.466,1,0.596,0.832,1.95e-05,0.106,0.294,119.029,613693,3,Verbs 1,"Penton Overseas, Inc."
spotify:track:7625KFWAsmDciABTSCkGEQ,0.514,0.0275,9,-28.487,1,0.552,0.811,3.83e-05,0.0821,0.29,117.702,498320,3,Verbs 2,"Penton Overseas, Inc."
spotify:track:6KDM3wZpDSpLnTHJOjh2ld,0.488,0.0548,2,-29.805,0,0.44,0.906,0.000203,0.172,0.301,88.109,863720,4,Verbs 3,"Penton Overseas, Inc."
spotify:track:29ZKOGNRZ2Z6cyNHwTLrb5,0.439,0.0222,10,-26.232,1,0.434,0.788,3e-05,0.0718,0.44,169.429,234133,4,Verbs 4,"Penton Overseas, Inc."
spotify:track:7uTHNZhundWTGrfQjnJ4Fg,0.651,0.163,4,-16.288,0,0.783,0.863,0.001,0.128,0.327,119.15,732987,3,Nouns 1,"Penton Overseas, Inc."
spotify:track:40wt99j2fwboxZoT4ndls7,0.476,0.152,3,-15.611,1,0.853,0.85,8.12e-05,0.332,0.317,189.504,699600,5,Nouns 2,"Penton Overseas, Inc."
spotify:track:4JjK5Fe6N6NcqJpr90pvTM,0.616,0.144,9,-15.409,1,0.609,0.863,3.3e-05,0.13,0.219,112.29,665360,4,Nouns 3,"Penton Overseas, Inc."
spotify:track:59Jog6G8JAiqw9GF4hkJTj,0.526,0.0926,10,-15.383,1,0.552,0.893,8.87e-05,0.201,0.254,109.453,615213,4,Nouns 4,"Penton Overseas, Inc."
spotify:track:7LiEwJE8XHXbijLmGHIerB,0.641,0.146,9,-15.072,0,0.514,0.776,0.000742,0.217,0.414,109.825,624307,1,"Adjectives, Adverbs, Conjunctions, Prepositions 1","Penton Overseas, Inc."
spotify:track:5g367gK6hF8ig058nc9Klb,0.624,0.187,0,-14.877,1,0.863,0.785,2.65e-06,0.138,0.453,121.924,666653,1,"Adjectives, Adverbs, Conjunctions, Prepositions 2","Penton Overseas, Inc."
spotify:track:1On3vyYFoosB17dHPL6dZv,0.631,0.238,2,-14.739,1,0.921,0.808,5.2e-05,0.0537,0.35,131.469,652067,3,"Adjectives, Adverbs, Conjunctions, Prepositions 3","Penton Overseas, Inc."
spotify:track:0AagAXcJcCXF6K271r9uoY,0.53,0.139,3,-15.013,1,0.695,0.751,0.000274,0.127,0.469,104.553,660053,3,"Adjectives, Adverbs, Conjunctions, Prepositions 4","Penton Overseas, Inc."
spotify:track:52gOSXyRzBJb6693vQ2E9F,0.629,0.3,0,-13.601,1,0.928,0.787,0.0,0.107,0.413,103.791,579533,1,Expressions 1,"Penton Overseas, Inc."
spotify:track:1b0eHQcNYCRceh54O3cdz3,0.464,0.139,10,-14.446,1,0.518,0.848,3.07e-06,0.0818,0.216,114.593,602387,4,Expressions 2,"Penton Overseas, Inc."
spotify:track:6B42fVV2ZreuPchK5uoXDD,0.657,0.252,4,-15.112,0,0.812,0.719,1.01e-05,0.229,0.421,118.998,620120,3,Expressions 3,"Penton Overseas, Inc."
spotify:track:6zSKUg3B3zQUmel9HQTSTI,0.569,0.25,10,-15.004,1,0.853,0.811,1.5e-06,0.265,0.485,121.59,755480,4,Expressions 4,"Penton Overseas, Inc."
spotify:track:12QYTWY4TdYzFykHLUuflZ,0.583,0.2,3,-14.5,1,0.9,0.823,2.25e-06,0.123,0.399,141.78,674080,3,Verbs 1,"Penton Overseas, Inc."
spotify:track:5pZYUt3ZNdsHSIArrRt2w7,0.64,0.234,10,-14.497,1,0.871,0.711,6.15e-05,0.0825,0.526,112.296,642093,4,Verbs 2,"Penton Overseas, Inc."
spotify:track:0sEDGhhDjdoxzER32Kbht1,0.604,0.243,9,-14.664,1,0.921,0.671,5.41e-05,0.0853,0.545,139.965,679240,4,Verbs 3,"Penton Overseas, Inc."
spotify:track:28qa9TDuksdvDmeyitmHZ9,0.514,0.19,10,-14.214,1,0.895,0.717,8.54e-05,0.33,0.578,155.582,626747,3,Verbs 4,"Penton Overseas, Inc."
spotify:track:2wzdniZBO00GZquTBRQe2N,0.448,0.0596,3,-17.055,1,0.677,0.886,0.000738,0.132,0.399,188.348,711653,1,Nouns 1,"Penton Overseas, Inc."
spotify:track:2yJcN4BK45nCvyHZdc2RgN,0.542,0.0527,0,-16.943,0,0.823,0.861,1.86e-05,0.113,0.352,190.929,742213,4,Nouns 2,"Penton Overseas, Inc."
spotify:track:6aWyHhfBhXtU2mse6VXpek,0.634,0.0856,11,-17.983,1,0.643,0.89,0.000365,0.2,0.316,119.011,634000,4,Nouns 3,"Penton Overseas, Inc."
spotify:track:07hppLYNW3iQC0pJMDT3Pc,0.487,0.0379,3,-17.337,1,0.347,0.9,5.61e-05,0.134,0.359,114.531,709333,1,Nouns 4,"Penton Overseas, Inc."
spotify:track:75jjmxfE3SRQftr8YGj6EZ,0.55,0.136,7,-18.683,0,0.521,0.905,0.00398,0.254,0.371,83.255,708587,5,"Adectives, Adverbs 1","Penton Overseas, Inc."
spotify:track:3FZd2A1pXCDQ3IG6SjYsNF,0.686,0.132,2,-16.627,1,0.661,0.716,3.46e-05,0.216,0.558,114.251,728747,1,"Adectives, Adverbs 2","Penton Overseas, Inc."
spotify:track:2zZ437IKBU8SCyfXa2Tgrm,0.582,0.0402,7,-16.954,0,0.405,0.931,0.000225,0.113,0.164,116.94,638600,4,"Adectives, Adverbs 3","Penton Overseas, Inc."
spotify:track:6PTA76XE3QWmVO9vDkHsoh,0.482,0.0791,2,-16.826,1,0.712,0.872,0.00023,0.0887,0.337,191.934,684787,3,"Adectives, Adverbs 4","Penton Overseas, Inc."
spotify:track:3FFuQ5eoLNQU3IgbZP6F13,0.41,0.601,7,-10.714,1,0.504,0.127,0.0,0.112,0.516,173.273,369293,4,To Zion,"Ms. Lauryn Hill,Carlos Santana"
spotify:track:1yoMvmasuxZfqHEipJhRbp,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112,4,Hawái,Maluma
spotify:track:4PEfJZpVjdclfzZ9XO8uDw,0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,229827,4,Hasta Abajo,"Kevin Roldan,Bryant Myers,Lyanno"
spotify:track:2dNhNlpZAtV4lwAFW45LIv,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,182496,4,Am,"Nio Garcia,Flow La Movie"
spotify:track:6W1VshCNGEnBsm8JqeYAQ8,0.51,0.743,5,-6.433,0,0.366,0.0469,0.000218,0.0807,0.673,94.031,168027,4,Rom & Kush,"STOR,Linda Pira"
spotify:track:0AtMTwBF9dmAd2kjgKXpSu,0.548,0.67,4,-5.275,0,0.404,0.176,0.0,0.0863,0.297,108.048,197947,4,Rainfall (feat. Tiana Major9),"Stormzy,Tiana Major9"
spotify:track:6Oq4fiDzKaFMU89dTvM24u,0.678,0.516,1,-4.601,1,0.444,0.0523,0.0,0.13,0.11,133.939,245920,4,Audacity (feat. Headie One),"Stormzy,Headie One"
spotify:track:5DXKtoZLm31msT7tNGNHLG,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,196267,4,Vossi Bop,Stormzy
spotify:track:2LPUvD5DDOO4UYGkWgjI2C,0.468,0.823,4,-3.973,1,0.466,0.81,0.0,0.598,0.941,74.457,179564,4,Shut Up,Stormzy
spotify:track:4zrQ9UIhPD6lL6VBISJ5aE,0.651,0.677,2,-5.14,1,0.543,0.517,1.56e-06,0.167,0.42,147.848,146067,4,Big Michael,Stormzy
spotify:track:0nLfmQWIqjZkCQNhfP0EHv,0.337,0.724,1,-6.139,1,0.338,0.301,0.0,0.0859,0.518,59.143,249347,4,Do Better,Stormzy
spotify:track:3uMB82o0qa7erhiZBW9KQC,0.515,0.902,6,-4.729,0,0.383,0.0313,0.0,0.093,0.628,174.589,238419,5,Big For Your Boots,Stormzy
spotify:track:2bH4EXqG4bm7EsKRSKC29R,0.575,0.629,5,-7.461,1,0.376,0.124,0.0,0.378,0.21,83.035,337800,4,Rachael's Little Brother,Stormzy
spotify:track:78gWgWOO4xjYbTbYimvBLQ,0.734,0.725,1,-8.965,1,0.395,0.403,0.0,0.133,0.786,139.967,193714,4,Know Me From,Stormzy
spotify:track:5iVGN1Th2DqyWVNIBM8Vwk,0.637,0.509,9,-7.985,0,0.38,0.574,0.0,0.154,0.461,94.202,187933,4,Lessons,Stormzy
spotify:track:4Aqk447OISHIGHP7YJaSF4,0.654,0.819,6,-6.216,1,0.371,0.22,0.0,0.158,0.921,88.029,169681,5,One Take Freestyle,Stormzy
spotify:track:745Dazbwplj1SDZ8SPKHV5,0.629,0.662,7,-12.353,0,0.68,0.43,0.0,0.141,0.535,137.718,224234,4,Scary,Stormzy
spotify:track:78chq26Bmte8cDBp2FCF74,0.561,0.588,8,-7.628,1,0.413,0.375,0.0,0.084,0.664,83.204,195419,5,And Dat (Ft. Stormzy),"Bonkaz,Stormzy"
spotify:track:0A5WqVkhofB9nBPjEBB82N,0.567,0.563,11,-9.708,1,0.399,0.0911,0.0,0.112,0.518,173.235,194000,5,WickedSkengMan 4,Stormzy
spotify:track:0DlxjLdl9yjCIzww4vfZ6z,0.789,0.684,9,-7.158,1,0.361,0.0172,0.0,0.0434,0.507,139.842,209143,4,Standard,Stormzy
spotify:track:74VYXs1E4G8IN8upYqG4Ek,0.578,0.669,2,-4.856,0,0.356,0.462,0.0,0.116,0.105,86.287,304710,5,Lay Me Bare,Stormzy
spotify:track:73aLFMrJu7YX7IMaNlo8Ln,0.558,0.456,1,-9.904,1,0.531,0.699,0.0,0.482,0.701,119.986,217664,4,100 Bags,Stormzy
spotify:track:36I3sETuZvd4dhQzBVIcnw,0.74,0.819,1,-4.831,1,0.383,0.15,0.0,0.33,0.713,139.677,236747,4,Been the Man,"Tinie Tempah,Jme,Stormzy,Ms Banks"
spotify:track:0D4j0g4nGdt70HLilKqOQw,0.46,0.815,11,-9.244,0,0.385,0.369,0.0,0.0942,0.798,139.27,226286,4,Not That Deep,Stormzy
spotify:track:1zdqHTmos0T3D3ixONJHkg,0.599,0.84,9,-9.463,1,0.416,0.211,0.0,0.559,0.887,87.389,200113,5,Hear Dis,"Chip,Stormzy"
spotify:track:4bFRhKpksptSW2eTclNH11,0.629,0.777,11,-6.324,0,0.386,0.247,0.0,0.227,0.836,139.742,240857,4,Not That Deep - Section Remix,"Stormzy,Deepee,Swift,Sleeks,Inch,Littlez,Reeko,K9"
spotify:track:1psq2ewHQI1AhquLsoi6nB,0.597,0.823,11,-4.301,0,0.372,0.0867,0.0,0.266,0.747,140.77,224857,4,Keepin' It Real,"P Money,Stormzy"
spotify:track:6pDGQCID6RvB4tFVrCi5U5,0.596,0.799,2,-5.452,1,0.342,0.053,0.000967,0.68,0.324,99.646,231069,4,Look Like,"Charlie Sloth,JMC,Jadakiss,Stormzy"
spotify:track:07i9T9SDDHXuDuqs1wVAHb,0.63,0.952,7,-4.714,1,0.374,0.0429,0.0,0.697,0.557,146.13,205218,4,Weight (feat. Epiphany Mattel),"Latrice Royale,Epiphany Mattel"
spotify:track:2h4YEu6Et5SNmmseSicGTF,0.904,0.516,7,-8.259,1,0.355,0.146,0.0,0.122,0.587,119.974,109315,4,"Fat, Fem & Asian (From ""RuPaul's Drag Race 8"")",Lucian Piane
spotify:track:5RwiaQntvPhiErOoGlUH7V,0.728,0.474,7,-7.607,1,0.498,0.602,0.0,0.693,0.706,81.364,20347,3,Not RuPaul's Best Friend Race!,"Lucian Piane,Lashauwn,Jiggly"
spotify:track:7t87vcupUHamRBHfIOh1Rm,0.0639,0.0231,8,-16.24,1,0.7,8.64e-05,0.0,0.307,0.0224,77.881,173349,4,Oceanic Samples,Hi Freq Samples
spotify:track:6pNWsPS93NXjzgjRyCB4fY,0.715,0.651,9,-5.316,1,0.392,0.0481,0.0,0.179,0.487,105.187,203496,4,Whine & Kotch - Radio,"J Capri,Charly Black"
spotify:track:3Cu3lT6wryOucvmzCCvRl3,0.833,0.61,5,-6.255,1,0.365,0.0614,0.0,0.0996,0.739,90.076,156082,4,So Mi Like It - Raw,Spice
spotify:track:4wlh7ahjpX6SMXnDHFv7cf,0.57,0.89,1,-2.228,1,0.37,0.0909,0.0,0.337,0.627,134.097,87381,5,Up Wid Di Money,Twins Of Twins
spotify:track:5ZI5mphraeOlo8aV8gyR8W,0.757,0.811,1,-5.788,1,0.424,0.113,0.0,0.112,0.664,88.074,108315,4,Tun Up (Raw),"Cham,O"
spotify:track:6x1kHESfQCre33cyrcsl04,0.633,0.585,2,-11.863,1,0.395,0.317,0.0,0.113,0.934,104.039,185640,4,Nuh Licky Licky,Kiprich
spotify:track:4XwZl1uHX2HPb8in1eu6hb,0.568,0.759,2,-6.007,0,0.44,0.0657,0.0,0.153,0.789,180.517,176640,4,So Mi Like It - Remix,"Busta Rhymes,The Conglomerate"
spotify:track:2bvFZtQc3JbD5ZSA6cwvjq,0.843,0.737,7,-7.397,1,0.357,0.142,3.31e-05,0.08,0.659,100.063,210000,4,Gal a Bubble - Raw,Konshens
spotify:track:4bdBKl86l7e9UfdvTfoMER,0.524,0.83,7,-5.454,1,0.344,0.0128,0.0,0.403,0.659,116.871,174783,5,Gwan Good (Yes),Bramma
spotify:track:7hezVPTsmm6yW3algVMmVr,0.609,0.723,1,-3.972,0,0.333,0.174,0.0,0.229,0.78,129.585,225637,5,Wine,"Cham,O"
spotify:track:2jhWBExVr3FC0OClVj34zm,0.591,0.929,7,-4.837,1,0.395,0.177,0.0,0.367,0.564,177.559,193880,4,Anything Goes,"Major Lazer,Turbulence"
spotify:track:41WD7y6TewtqDgJglJJEmB,0.686,0.509,1,-6.189,1,0.45,0.119,0.0,0.099,0.96,104.097,147487,4,Make Me Feel - Raw,Kalado
spotify:track:2p2n9MH5yVTsiqKj88o61E,0.484,0.613,5,-5.5,1,0.39,0.0693,0.0,0.0794,0.747,190.001,194676,4,We Bring The Party,T.O.K
spotify:track:0K22864F8jwAymy5JsopR9,0.634,0.811,0,-4.661,0,0.337,0.399,0.0,0.303,0.794,99.644,156709,4,Touch Yah,T.O.K
spotify:track:0IqAVLRSSNDybTiD4NXMWo,0.721,0.678,6,-2.688,0,0.5,0.0259,0.0,0.348,0.62,122.355,201091,5,Tessanne Tell Dem,Twin Of Twins
spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,183830,4,Body,"Russ Millions,Tion Wayne"
spotify:track:1YrDXC5z5rbJnbzCQOjOgQ,0.657,0.462,0,-12.965,0,0.345,0.389,0.125,0.0745,0.557,122.102,282907,4,I'll Take Care Of U,"Gil Scott-Heron,Jamie xx"
spotify:track:2D1hlMwWWXpkc3CZJ5U351,0.7,0.758,10,-3.012,0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467,4,P.I.M.P.,50 Cent
spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,254027,4,Survivor,Destiny's Child
spotify:track:0ETaxoSdL6Cj5Ms32BX4jj,0.823,0.298,2,-17.023,1,0.417,0.682,1e-06,0.269,0.686,124.919,181120,4,Day O,Raffi
spotify:track:7a2my3gqm4pGJBpAHv3oeD,0.822,0.224,5,-24.805,1,0.947,0.525,0.000196,0.15,0.515,82.051,75773,4,Brush Your Teeth,Raffi
spotify:track:7Ck3QNR067q4Hhae6vPLaN,0.697,0.103,5,-16.702,1,0.405,0.869,0.0,0.251,0.654,130.317,71760,3,Workin' On The Railroad,Raffi
spotify:track:4m3z1QKpXIBIvJFVhCyhtl,0.397,0.625,4,-9.842,1,0.488,0.693,0.00582,0.694,0.424,203.136,248587,3,I'm In The Mood - Live,John Lee Hooker
spotify:track:3RasiWohReHWYM1FJ9d1ZD,0.644,0.661,1,-4.877,0,0.451,0.369,0.0,0.0733,0.355,180.05,199882,4,Amor en Coma,"Manuel Turizo,Maluma"
spotify:track:2nDWvZb0htYG0NrHS2Otr0,0.878,0.579,0,-7.292,1,0.369,0.112,0.0,0.204,0.51,149.893,159973,4,Lil Freak (feat. DreamDoll),"CJ,DreamDoll"
spotify:track:22hoscwut5PWqmBa5eTk77,0.678,0.552,11,-7.915,0,0.374,0.528,0.0,0.135,0.603,83.951,124834,4,Money On The Table (ft. Benny The Butcher),"Belly,Benny The Butcher"
spotify:track:4kdMfObhCkNZ47gsl63uXP,0.813,0.553,11,-6.274,1,0.433,0.261,0.0,0.176,0.683,130.905,281219,4,BURBERRY,"Myke Towers,Ñengo Flow"
spotify:track:3wL6HzWOL9s5V2joGaZzZ6,0.552,0.765,1,-8.21,1,0.334,0.234,0.0,0.275,0.77,155.093,187386,4,Blood Roses (feat. Jae Skeese),"Conway the Machine,Jae Skeese"
spotify:track:2dFp0fdBqHlEnlpZktUK7E,0.668,0.435,1,-9.839,1,0.479,0.257,0.0,0.123,0.609,174.142,157000,4,Might Not Like It,KenTheMan
spotify:track:37n7Feuicqcab5YxxcsoUo,0.798,0.557,0,-3.159,1,0.388,0.0331,0.0,0.124,0.418,145.03,185379,4,Walk Down (feat. Pooh Shiesty),"BigKayBeezy,Pooh Shiesty"
spotify:track:1IY1Ge6tFl0m9pr2Yg0OFe,0.627,0.393,6,-9.528,0,0.346,0.373,0.0,0.08,0.369,113.944,138947,4,LAVENDER,Dounia
spotify:track:3gXyomtyDJnE7o6UdxDrq7,0.876,0.516,4,-9.78,0,0.483,0.205,0.0,0.117,0.631,143.931,133341,4,Belaire,Yung Mal
spotify:track:7t1lBIr3WIEtqQEOdZFMUf,0.495,0.351,3,-14.669,0,0.34,0.485,0.0,0.0967,0.271,134.369,301960,4,Look What You've Done,Drake
spotify:track:1ZmFu9kYqb0xduu4UGy7ss,0.509,0.498,7,-10.563,1,0.424,0.959,2.21e-05,0.0825,0.188,74.103,112093,3,A Hard Day's Night,Peter Sellers
spotify:track:6jUfrV93ZxSX2HMrhtxiDj,0.643,0.382,4,-10.013,1,0.519,0.486,0.0,0.343,0.783,159.806,112459,4,The Hole in the Ground,Bernard Cribbins
spotify:track:0GBMO4Mz5wiu3PuJ3eJOEp,0.571,0.39,5,-17.415,1,0.943,0.738,0.0,0.64,0.497,71.682,329333,1,A Transport of Delight,Flanders & Swann
spotify:track:21nFIDqoD1L7ELsprVSzOR,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,203200,4,Rack City,Tyga
spotify:track:6Tx7BNqiakRXgAXngmnhCL,0.675,0.417,1,-9.751,0,0.511,0.0339,0.0,0.0886,0.169,193.094,233573,4,Who Do You Love?,"YG,Drake"
spotify:track:34sjpLJnGPzcCV3QyMlaC2,0.432,0.329,0,-14.05,1,0.375,0.738,0.0243,0.369,0.272,76.211,979371,1,Knknighgh 3,"Nate Wooley,Dre Hocevar,Brandon Lopez,Chris Pitsiokos"
spotify:track:6MCm5U1tyfkaQvcGkbw3ov,0.722,0.535,6,-9.352,1,0.502,0.513,0.0,0.277,0.898,103.467,76000,4,Olly Alexander from Years & Years on Pride,Various Artists
spotify:track:0pi6mPEX2JZT9zO1tg7ESW,0.653,0.559,8,-9.67,1,0.349,0.509,0.0,0.0371,0.872,100.122,55000,3,Olly Alexander from Years & Years on Inspiration,Various Artists
spotify:track:27E66TGQUVXWxtUOltZUnY,0.71,0.569,8,-10.109,1,0.412,0.464,0.0,0.0722,0.838,101.348,117500,3,Olly Alexander from Years & Years on his Playlist,Various Artists
spotify:track:52IvQU087y8nKvluApHVkl,0.739,0.641,1,-9.193,1,0.386,0.308,0.0,0.128,0.82,101.603,90000,5,Olly Alexander from Years & Years on Coming Out,Various Artists
spotify:track:2dBtn2402Q1DNacykSDAqg,0.858,0.534,4,-8.861,0,0.385,0.0174,3.33e-06,0.109,0.422,85.992,161837,4,Shine,Lundon Avery
spotify:track:0dDABmuWQaeWL9VPhqUaXs,0.464,0.68,7,-9.297,0,0.483,0.342,0.0,0.325,0.522,172.771,234632,4,Money Mitch,True God
spotify:track:2wHIFzU5J179Z58YypdekF,0.936,0.251,1,-15.98,1,0.494,0.287,0.0,0.122,0.671,140.935,164075,4,MY STORY,Mike Dimes
spotify:track:1RNs1nBpJJ2hhfytPWAefx,0.898,0.316,3,-11.783,0,0.539,0.144,0.0,0.1,0.611,142.057,135210,4,Lets GO,Shaudie Man
spotify:track:5YXxq21jkbIuBh3sU3Dy2C,0.841,0.417,2,-7.394,1,0.39,0.327,0.0,0.0956,0.341,140.134,185143,4,Jheez,OYABUN
spotify:track:1NX28KHv3ttcwHWBxQeOnA,0.818,0.567,6,-8.731,0,0.387,0.0279,4.08e-06,0.107,0.197,158.094,152769,4,Z06,Summrs
spotify:track:42VhikH5ynEj2BeYK1iEtk,0.92,0.443,7,-12.871,1,0.374,0.785,0.0,0.618,0.721,92.946,222302,4,Accept It,Mac J
spotify:track:6n7kNM52F7c8rBXtr52UJQ,0.642,0.751,1,-4.465,1,0.333,0.0248,0.0,0.325,0.334,144.314,150288,4,No Hook,Big Jade
spotify:track:4QjXUBs61syjYsJRCMfjzG,0.58,0.515,1,-10.547,0,0.496,0.113,0.0,0.572,0.747,86.595,198000,5,Devils,TVA Major
spotify:track:7jkc30bqbBecQ6Xdna4BLe,0.74,0.614,2,-5.835,1,0.531,0.084,0.0,0.443,0.5,120.589,174629,4,On Dat,"Dirty Tay,Noodah05"
spotify:track:4zCzDMxz0Tuq80n5vCNIpR,0.672,0.702,2,-8.623,1,0.426,0.00761,0.0,0.109,0.204,78.566,146752,4,Halo,Myazwe
spotify:track:6eFGqaMtjBiYmNesC5SXDq,0.534,0.452,8,-12.461,0,0.388,0.0187,0.0,0.177,0.508,120.934,142862,4,Something To Prove,Brandon ThaKidd
spotify:track:6fTzuyzIS7reVcjVRfavE5,0.859,0.471,10,-10.711,1,0.5,0.338,1.1e-06,0.145,0.471,130.072,194560,4,Drake,"Foggieraw,Kelow LaTesha"
spotify:track:1U0pbxsCfQdy7f4XQ1cdYB,0.649,0.531,9,-6.308,1,0.383,0.0164,0.000701,0.095,0.691,179.853,274099,4,The Ballad,"YellowStraps,Louis VI,Rudi Creswick"
spotify:track:1waIBeOh2e35PFT2C4QzW6,0.706,0.566,1,-10.428,0,0.457,0.325,0.0,0.137,0.644,82.692,209640,4,Faded in the Moment (feat. Cam O'bi),"Domo Genesis,Cam O'bi"
spotify:track:35WILYc51d6LYgBKyT9m7c,0.643,0.681,1,-6.841,1,0.379,0.0559,0.0,0.131,0.439,172.179,185531,4,I Can't Call It,"Marz Lovejoy,Like of Pac Div,Jason Madison"
spotify:track:5Mm2CJzNRiICC5MWRWQnBo,0.473,0.936,1,-2.441,0,0.408,0.0335,1.35e-05,0.607,0.545,173.53,175699,4,"hand crushed by a mallet (Remix) [feat. Fall Out Boy, Craig Owens, Nicole Dollanganger]","100 gecs,Fall Out Boy,Craig Owens,Nicole Dollanganger"
spotify:track:5jdMwB3oIRYwPtjXHxgDoE,0.57,0.873,8,-5.696,0,0.399,0.0101,0.00197,0.0565,0.0969,75.03,268852,4,Shine (Konus & INF1N1TE Remix),"INF1N1TE,Konus,NetNobody"
spotify:track:7cyeGclH71MayOuQ7qtLFl,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920,4,BIG,Young M.A
spotify:track:4leUoL3VyA2MbdVYRs8xXB,0.453,0.816,8,-8.021,1,0.442,0.42,0.0,0.112,0.21,199.524,179525,4,Intro,Tia Carys
spotify:track:7yQID5EdSrmlh6ulh0Gzq4,0.713,0.708,1,-7.265,1,0.427,0.0839,0.0,0.0936,0.7,143.909,228595,4,Koi,Le1f
spotify:track:2b4SSorCTQ2VzmllaeWuuT,0.824,0.396,2,-9.663,1,0.332,0.0323,0.00289,0.108,0.252,118.053,227707,4,YOU'RE THE ONE,"KAYTRANADA,Syd"
spotify:track:05oQCqMlB0VyTcFqo9TZSx,0.831,0.577,1,-4.185,0,0.504,0.473,1.39e-06,0.152,0.407,157.969,190161,4,Same Set,Young M.A
spotify:track:69jqKUauM2XyKBQ6eOZzB6,0.651,0.876,8,-7.033,1,0.357,0.135,0.0,0.224,0.736,76.166,189531,4,Werkin' Girls,Angel Haze
spotify:track:1nINIHobpPWexRP8ABH8bT,0.487,0.736,11,-7.149,1,0.354,0.465,0.0,0.0791,0.447,81.994,184794,4,Нету интереса,10AGE
spotify:track:62vpWI1CHwFy7tMIcSStl8,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,292987,4,No Role Modelz,J. Cole
spotify:track:1IY75FIyPiGewmfc2AbPGa,0.389,0.835,4,-6.354,0,0.397,0.0233,0.000106,0.151,0.606,175.757,195990,4,Left With Someone Else,Gabriella Cilmi
spotify:track:1pOMXPPXZRivj6S0lqaAKZ,0.759,0.404,8,-17.335,1,0.954,0.775,0.0,0.478,0.691,64.962,18600,3,Primary Colour,The Unthanks
spotify:track:0GScvv1ovoSwnUm7XpK3NB,0.717,0.272,11,-14.995,1,0.927,0.989,0.000393,0.107,0.327,87.655,69413,4,Spring Strains,William Carlos Williams
spotify:track:5j9Ognmht8CehNCzJQDtJm,0.718,0.182,11,-19.53,0,0.928,0.395,0.0,0.105,0.774,123.063,40240,3,Alfred Lord Tennyson - Spring,Richard Mitchley
spotify:track:434IhnTxEkmfTUxwK2qvVe,0.661,0.0696,11,-26.862,1,0.921,0.985,0.0,0.117,0.689,93.781,106995,4,Spring SOng,Ogden Nash
spotify:track:6jiKMcqnYD1r9xleUKLaJR,0.803,0.172,0,-19.862,1,0.947,0.536,0.0,0.169,0.744,89.409,52942,4,To Spring - William Blake,Richard Mitchley
spotify:track:2zMX5gQQG26pa0LAQ9o7NF,0.625,0.0825,9,-23.228,1,0.964,0.499,0.0,0.203,0.485,168.64,44292,5,A Light Exists In Spring By Emily Dickinson,Emily Dickinson
spotify:track:2z7m6GNfshuV2pxYVqvlHM,0.714,0.0581,11,-25.082,0,0.932,0.753,0.0,0.34,0.918,114.012,17357,3,A Little Madness In The Spring By Emily Dickinson,Emily Dickinson
spotify:track:1jHz87H0HbljSCl4xlrEWI,0.814,0.0351,10,-26.061,0,0.875,0.895,0.0,0.185,0.309,49.687,57000,4,Spring is Like a Perhaps Hand,E.E. Cummings
spotify:track:4dFuNfidsT3QonKxJ0buAg,0.712,0.0285,3,-29.919,1,0.529,0.758,0.0,0.409,0.148,99.128,117000,3,Sweet spring is your,E.E. Cummings
